match id,date,innings,over,wickets,bowler,extra runs,wicket,0,1,2,3,4,5,6,bowler id
335986,2008-04-20,2,1,0,WPUJC Vaas,0,0,3,2,0,0,1,0,0,241
335986,2008-04-20,2,2,0,RP Singh,0,1,2,0,0,0,0,0,0,58
335986,2008-04-20,2,2,1,RP Singh,4,0,2,0,1,0,1,0,0,58
335986,2008-04-20,2,3,1,WPUJC Vaas,0,1,1,0,0,0,0,0,0,241
335986,2008-04-20,2,3,2,WPUJC Vaas,1,0,4,1,0,0,0,0,0,241
335986,2008-04-20,2,4,2,RP Singh,0,0,3,3,0,0,0,0,0,58
335986,2008-04-20,2,5,2,WPUJC Vaas,0,1,2,0,0,0,0,0,0,241
335986,2008-04-20,2,5,3,WPUJC Vaas,0,0,2,2,0,0,0,0,0,241
335986,2008-04-20,2,6,3,SB Styris,0,0,3,3,0,0,0,0,0,170
335986,2008-04-20,2,7,3,SB Bangar,5,0,5,2,0,0,0,0,0,172
335986,2008-04-20,2,8,3,SB Styris,0,0,5,1,0,0,0,0,0,170
335986,2008-04-20,2,9,3,SB Bangar,1,0,7,0,0,0,0,0,0,172
335986,2008-04-20,2,10,3,SB Styris,1,0,6,0,1,0,0,0,0,170
335986,2008-04-20,2,11,3,SB Bangar,0,0,3,1,0,0,1,0,1,172
335986,2008-04-20,2,12,3,A Symonds,11,0,5,4,0,0,0,0,0,244
335986,2008-04-20,2,13,3,PP Ojha,2,1,6,2,0,0,0,0,0,131
335986,2008-04-20,2,14,4,A Symonds,0,0,2,3,0,0,0,0,1,244
335986,2008-04-20,2,15,4,PP Ojha,1,0,3,3,0,0,0,0,0,131
335986,2008-04-20,2,16,4,RP Singh,0,0,3,2,0,0,1,0,0,58
335986,2008-04-20,2,17,4,PP Ojha,0,1,2,1,0,0,0,0,0,131
335986,2008-04-20,2,17,5,PP Ojha,0,0,1,2,0,0,0,0,0,131
335986,2008-04-20,2,18,5,SB Styris,1,0,2,2,0,0,1,0,1,170
335986,2008-04-20,2,19,5,PP Ojha,1,0,3,2,0,0,0,0,1,131
335987,2008-04-21,1,1,0,MM Patel,0,0,5,1,0,0,0,0,0,129
335987,2008-04-21,1,2,0,SR Watson,0,0,4,1,0,0,1,0,0,114
335987,2008-04-21,1,3,0,MM Patel,0,0,4,0,0,0,1,0,1,129
335987,2008-04-21,1,4,0,SR Watson,0,0,4,0,0,0,2,0,0,114
335987,2008-04-21,1,5,0,MM Patel,0,1,3,0,0,0,1,0,1,129
